135,Goldschmidt, Mr. George B,First,71.0,PC 17754,Male,,34.6542,0,0,0
136,Gracie, Col. Archibald IV,First,53.0,113780,Male,,28.5,1,0,0
137,Graham, Miss. Margaret Edith,First,19.0,112053,Female,,30.0,1,0,0
138,Graham, Mr. George Edward,First,38.0,PC 17582,Male,,153.4625,0,0,1
139,Graham, Mrs. William Thompson (Edith Junkins),First,58.0,PC 17582,Female,,153.4625,1,0,1
140,Greenfield, Mr. William Bertram,First,23.0,PC 17759,Male,,63.3583,1,0,1
141,Greenfield, Mrs. Leo David (Blanche Strouse),First,45.0,PC 17759,Female,,63.3583,1,0,1
142,Guggenheim, Mr. Benjamin,First,46.0,PC 17593,Male,,79.2,0,0,0
143,Harder, Mr. George Achilles,First,25.0,11765,Male,,55.4417,1,1,0
144,Harder, Mrs. George Achilles (Dorothy Annan),First,25.0,11765,Female,,55.4417,1,1,0
145,Harper, Mr. Henry Sleeper,First,48.0,PC 17572,Male,,76.7292,1,1,0
146,Harper, Mrs. Henry Sleeper (Myna Haxtun),First,49.0,PC 17572,Female,,76.7292,1,1,0
147,Harrington, Mr. Charles H,First,,113796,Male,,42.4,0,0,0
148,Harris, Mr. Henry Birkhardt,First,45.0,36973,Male,,83.475,0,1,0
149,Harris, Mrs. Henry Birkhardt (Irene Wallach),First,35.0,36973,Female,,83.475,1,1,0
150,Harrison, Mr. William,First,40.0,112059,Male,,0.0,0,0,0
151,Hassab, Mr. Hammad,First,27.0,PC 17572,Male,,76.7292,1,0,0
152,Hawksford, Mr. Walter James,First,,16988,Male,,30.0,1,0,0
153,Hays, Miss. Margaret Bechstein,First,24.0,11767,Female,,83.1583,1,0,0
154,Hays, Mr. Charles Melville,First,55.0,12749,Male,,93.5,0,1,1
155,Hays, Mrs. Charles Melville (Clara Jennings Gregg),First,52.0,12749,Female,,93.5,1,1,1
156,Head, Mr. Christopher,First,42.0,113038,Male,,42.5,0,0,0
157,Hilliard, Mr. Herbert Henry,First,,17463,Male,,51.8625,0,0,0
158,Hipkins, Mr. William Edward,First,55.0,680,Male,,50.0,0,0,0
159,Hippach, Miss. Jean Gertrude,First,16.0,111361,Female,,57.9792,1,0,1
160,Hippach, Mrs. Louis Albert (Ida Sophia Fischer),First,44.0,111361,Female,,57.9792,1,0,1
161,Hogeboom, Mrs. John C (Anna Andrews),First,51.0,13502,Female,,77.9583,1,1,0
162,Holverson, Mr. Alexander Oskar,First,42.0,113789,Male,,52.0,0,1,0
163,Holverson, Mrs. Alexander Oskar (Mary Aline Towner),First,35.0,113789,Female,,52.0,1,1,0
164,Homer," Mr. Harry (""Mr E Haven"")",First,35.0,111426,Male,,26.55,1,0,0
165,Hoyt, Mr. Frederick Maxfield,First,38.0,19943,Male,,90.0,1,1,0
166,Hoyt, Mr. William Fisher,First,,PC 17600,Male,,30.6958,0,0,0
167,Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby),First,35.0,19943,Female,,90.0,1,1,0
168,Icard, Miss. Amelie,First,38.0,113572,Female,,80.0,1,0,0
169,Isham, Miss. Ann Elizabeth,First,50.0,PC 17595,Female,,28.7125,0,0,0
170,Ismay, Mr. Joseph Bruce,First,49.0,112058,Male,,0.0,1,0,0
171,Jones, Mr. Charles Cresson,First,46.0,694,Male,,26.0,0,0,0
172,Julian, Mr. Henry Forbes,First,50.0,113044,Male,,26.0,0,0,0
173,Keeping, Mr. Edwin,First,32.5,113503,Male,,211.5,0,0,0
174,Kent, Mr. Edward Austin,First,58.0,11771,Male,,29.7,0,0,0
175,Kenyon, Mr. Frederick R,First,41.0,17464,Male,,51.8625,0,1,0
176,Kenyon, Mrs. Frederick R (Marion),First,,17464,Female,,51.8625,1,1,0
177,Kimball, Mr. Edwin Nelson Jr,First,42.0,11753,Male,,52.5542,1,1,0
178,Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons),First,45.0,11753,Female,,52.5542,1,1,0
179,Klaber, Mr. Herman,First,,113028,Male,,26.55,0,0,0
180,Kreuchen, Miss. Emilie,First,39.0,24160,Female,,211.3375,1,0,0
181,Leader, Dr. Alice (Farnham),First,49.0,17465,Female,,25.9292,1,0,0
182,LeRoy, Miss. Bertha,First,30.0,PC 17761,Female,,106.425,1,0,0
183,Lesurer, Mr. Gustave J,First,35.0,PC 17755,Male,,512.3292,1,0,0
184,Lewy, Mr. Ervin G,First,,PC 17612,Male,,27.7208,0,0,0
185,Lindeberg-Lind," Mr. Erik Gustaf (""Mr Edward Lingrey"")",First,42.0,17475,Male,,26.55,0,0,0
186,Lindstrom, Mrs. Carl Johan (Sigrid Posse),First,55.0,112377,Female,,27.7208,1,0,0
187,Lines, Miss. Mary Conover,First,16.0,PC 17592,Female,,39.4,1,0,1
188,Lines, Mrs. Ernest H (Elizabeth Lindsey James),First,51.0,PC 17592,Female,,39.4,1,0,1
189,Long, Mr. Milton Clyde,First,29.0,113501,Male,,30.0,0,0,0
190,Longley, Miss. Gretchen Fiske,First,21.0,13502,Female,,77.9583,1,0,0
191,Loring, Mr. Joseph Holland,First,30.0,113801,Male,,45.5,0,0,0
192,Lurette, Miss. Elise,First,58.0,PC 17569,Female,,146.5208,1,0,0
193,Madill, Miss. Georgette Alexandra,First,15.0,24160,Female,,211.3375,1,0,1
194,Maguire, Mr. John Edward,First,30.0,110469,Male,,26.0,0,0,0
195,Maioni, Miss. Roberta,First,16.0,110152,Female,,86.5,1,0,0
196,Marechal, Mr. Pierre,First,,11774,Male,,29.7,1,0,0
197,Marvin, Mr. Daniel Warner,First,19.0,113773,Male,,53.1,0,1,0
198,Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson),First,18.0,113773,Female,,53.1,1,1,0
199,Mayne," Mlle. Berthe Antonine (""Mrs de Villiers"")",First,24.0,PC 17482,Female,,49.5042,1,0,0
200,McCaffry, Mr. Thomas Francis,First,46.0,13050,Male,,75.2417,0,0,0
201,McCarthy, Mr. Timothy J,First,54.0,17463,Male,,51.8625,0,0,0
202,McGough, Mr. James Robert,First,36.0,PC 17473,Male,,26.2875,1,0,0
203,Meyer, Mr. Edgar Joseph,First,28.0,PC 17604,Male,,82.1708,0,1,0
204,Meyer, Mrs. Edgar Joseph (Leila Saks),First,,PC 17604,Female,,82.1708,1,1,0
205,Millet, Mr. Francis Davis,First,65.0,13509,Male,,26.55,0,0,0
206,Minahan, Dr. William Edward,First,44.0,19928,Male,,90.0,0,2,0
207,Minahan, Miss. Daisy E,First,33.0,19928,Female,,90.0,1,1,0
208,Minahan, Mrs. William Edward (Lillian E Thorpe),First,37.0,19928,Female,,90.0,1,1,0
209,Mock, Mr. Philipp Edmund,First,30.0,13236,Male,,57.75,1,1,0
210,Molson, Mr. Harry Markland,First,55.0,113787,Male,,30.5,0,0,0
211,Moore, Mr. Clarence Bloomfield,First,47.0,113796,Male,,42.4,0,0,0
212,Natsch, Mr. Charles H,First,37.0,PC 17596,Male,,29.7,0,0,1
213,Newell, Miss. Madeleine,First,31.0,35273,Female,,113.275,1,1,0
214,Newell, Miss. Marjorie,First,23.0,35273,Female,,113.275,1,1,0
215,Newell, Mr. Arthur Webster,First,58.0,35273,Male,,113.275,0,0,2
216,Newsom, Miss. Helen Monypeny,First,19.0,11752,Female,,26.2833,1,0,2
217,Nicholson, Mr. Arthur Ernest,First,64.0,693,Male,,26.0,0,0,0
218,Oliva y Ocana, Dona. Fermina,First,39.0,PC 17758,Female,,108.9,1,0,0
219,Omont, Mr. Alfred Fernand,First,,F.C. 12998,Male,,25.7417,1,0,0
220,Ostby, Miss. Helene Ragnhild,First,22.0,113509,Female,,61.9792,1,0,1
221,Ostby, Mr. Engelhart Cornelius,First,65.0,113509,Male,,61.9792,0,0,1
222,Ovies y Rodriguez, Mr. Servando,First,28.5,PC 17562,Male,,27.7208,0,0,0
223,Parr, Mr. William Henry Marsh,First,,112052,Male,,0.0,0,0,0
224,Partner, Mr. Austen,First,45.5,113043,Male,,28.5,0,0,0
225,Payne, Mr. Vivian Ponsonby,First,23.0,12749,Male,,93.5,0,0,0
226,Pears, Mr. Thomas Clinton,First,29.0,113776,Male,,66.6,0,1,0
227,Pears, Mrs. Thomas (Edith Wearne),First,22.0,113776,Female,,66.6,1,1,0
228,Penasco y Castellana, Mr. Victor de Satode,First,18.0,PC 17758,Male,,108.9,0,1,0
229,Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo),First,17.0,PC 17758,Female,,108.9,1,1,0
230,Perreault, Miss. Anne,First,30.0,12749,Female,,93.5,1,0,0
231,Peuchen, Major. Arthur Godfrey,First,52.0,113786,Male,,30.5,1,0,0
232,Porter, Mr. Walter Chamberlain,First,47.0,110465,Male,,52.0,0,0,0
233,Potter, Mrs. Thomas Jr (Lily Alexenia Wilson),First,56.0,11767,Female,,83.1583,1,0,1
234,Reuchlin, Jonkheer. John George,First,38.0,19972,Male,,0.0,0,0,0
235,Rheims, Mr. George Alexander Lucien,First,,PC 17607,Male,,39.6,1,0,0
236,Ringhini, Mr. Sante,First,22.0,PC 17760,Male,,135.6333,0,0,0
237,Robbins, Mr. Victor,First,,PC 17757,Male,,227.525,0,0,0
238,Robert, Mrs. Edward Scott (Elisabeth Walton McMillan),First,43.0,24160,Female,,211.3375,1,0,1
239,Roebling, Mr. Washington Augustus II,First,31.0,PC 17590,Male,,50.4958,0,0,0
240,Romaine," Mr. Charles Hallace (""Mr C Rolmane"")",First,45.0,111428,Male,,26.55,1,0,0
241,Rood, Mr. Hugh Roscoe,First,,113767,Male,,50.0,0,0,0
242,Rosenbaum, Miss. Edith Louise,First,33.0,PC 17613,Female,,27.7208,1,0,0
243,Rosenshine," Mr. George (""Mr George Thorne"")",First,46.0,PC 17585,Male,,79.2,0,0,0
244,Ross, Mr. John Hugo,First,36.0,13049,Male,,40.125,0,0,0
245,Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards),First,33.0,110152,Female,,86.5,1,0,0
246,Rothschild, Mr. Martin,First,55.0,PC 17603,Male,,59.4,0,1,0
247,Rothschild, Mrs. Martin (Elizabeth L. Barrett),First,54.0,PC 17603,Female,,59.4,1,1,0
248,Rowe, Mr. Alfred G,First,33.0,113790,Male,,26.55,0,0,0
249,Ryerson, Master. John Borie,First,13.0,PC 17608,Male,,262.375,1,2,2
250,Ryerson, Miss. Emily Borie,First,18.0,PC 17608,Female,,262.375,1,2,2
251,Ryerson," Miss. Susan Parker ""Suzette""",First,21.0,PC 17608,Female,,262.375,1,2,2
252,Ryerson, Mr. Arthur Larned,First,61.0,PC 17608,Male,,262.375,0,1,3
253,Ryerson, Mrs. Arthur Larned (Emily Maria Borie),First,48.0,PC 17608,Female,,262.375,1,1,3
254,Saalfeld, Mr. Adolphe,First,,19988,Male,,30.5,1,0,0
255,Sagesser, Mlle. Emma,First,24.0,PC 17477,Female,,69.3,1,0,0
256,Salomon, Mr. Abraham L,First,,111163,Male,,26.0,1,0,0
257,Schabert, Mrs. Paul (Emma Mock),First,35.0,13236,Female,,57.75,1,1,0
258,Serepeca, Miss. Augusta,First,30.0,113798,Female,,31.0,1,0,0
259,Seward, Mr. Frederic Kimber,First,34.0,113794,Male,,26.55,1,0,0
260,Shutes, Miss. Elizabeth W,First,40.0,PC 17582,Female,,153.4625,1,0,0
261,Silverthorne, Mr. Spencer Victor,First,35.0,PC 17475,Male,,26.2875,1,0,0
262,Silvey, Mr. William Baird,First,50.0,13507,Male,,55.9,0,1,0
263,Silvey, Mrs. William Baird (Alice Munger),First,39.0,13507,Female,,55.9,1,1,0
264,Simonius-Blumer, Col. Oberst Alfons,First,56.0,13213,Male,,35.5,1,0,0
265,Sloper, Mr. William Thompson,First,28.0,113788,Male,,35.5,1,0,0
266,Smart, Mr. John Montgomery,First,56.0,113792,Male,,26.55,0,0,0
267,Smith, Mr. James Clinch,First,56.0,17764,Male,,30.6958,0,0,0
268,Smith, Mr. Lucien Philip,First,24.0,13695,Male,,60.0,0,1,0
269,Smith, Mr. Richard William,First,,113056,Male,,26.0,0,0,0
270,Smith, Mrs. Lucien Philip (Mary Eloise Hughes),First,18.0,13695,Female,,60.0,1,1,0
271,Snyder, Mr. John Pillsbury,First,24.0,21228,Male,,82.2667,1,1,0
272,Snyder, Mrs. John Pillsbury (Nelle Stevenson),First,23.0,21228,Female,,82.2667,1,1,0
273,Spedden, Master. Robert Douglas,First,6.0,16966,Male,,134.5,1,0,2
274,Spedden, Mr. Frederic Oakley,First,45.0,16966,Male,,134.5,1,1,1
275,Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone),First,40.0,16966,Female,,134.5,1,1,1
276,Spencer, Mr. William Augustus,First,57.0,PC 17569,Male,,146.5208,0,1,0
277,Spencer, Mrs. William Augustus (Marie Eugenie),First,,PC 17569,Female,,146.5208,1,1,0
278,Stahelin-Maeglin, Dr. Max,First,32.0,13214,Male,,30.5,1,0,0
279,Stead, Mr. William Thomas,First,62.0,113514,Male,,26.55,0,0,0
280,Stengel, Mr. Charles Emil Henry,First,54.0,11778,Male,,55.4417,1,1,0
281,Stengel, Mrs. Charles Emil Henry (Annie May Morris),First,43.0,11778,Female,,55.4417,1,1,0
282,Stephenson, Mrs. Walter Bertram (Martha Eustis),First,52.0,36947,Female,,78.2667,1,1,0
283,Stewart, Mr. Albert A,First,,PC 17605,Male,,27.7208,0,0,0
284,Stone, Mrs. George Nelson (Martha Evelyn),First,62.0,113572,Female,,80.0,1,0,0
285,Straus, Mr. Isidor,First,67.0,PC 17483,Male,,221.7792,0,1,0
286,Straus, Mrs. Isidor (Rosalie Ida Blun),First,63.0,PC 17483,Female,,221.7792,0,1,0
287,Sutton, Mr. Frederick,First,61.0,36963,Male,,32.3208,0,0,0
288,Swift, Mrs. Frederick Joel (Margaret Welles Barron),First,48.0,17466,Female,,25.9292,1,0,0
289,Taussig, Miss. Ruth,First,18.0,110413,Female,,79.65,1,0,2
290,Taussig, Mr. Emil,First,52.0,110413,Male,,79.65,0,1,1
291,Taussig, Mrs. Emil (Tillie Mandelbaum),First,39.0,110413,Female,,79.65,1,1,1
292,Taylor, Mr. Elmer Zebley,First,48.0,19996,Male,,52.0,1,1,0
293,Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright),First,,19996,Female,,52.0,1,1,0
294,Thayer, Mr. John Borland,First,49.0,17421,Male,,110.8833,0,1,1
295,Thayer, Mr. John Borland Jr,First,17.0,17421,Male,,110.8833,1,0,2
296,Thayer, Mrs. John Borland (Marian Longstreth Morris),First,39.0,17421,Female,,110.8833,1,1,1
297,Thorne, Mrs. Gertrude Maybelle,First,,PC 17585,Female,,79.2,1,0,0
298,Tucker, Mr. Gilbert Milligan Jr,First,31.0,2543,Male,,28.5375,1,0,0
299,Uruchurtu, Don. Manuel E,First,40.0,PC 17601,Male,,27.7208,0,0,0
300,Van der hoef, Mr. Wyckoff,First,61.0,111240,Male,,33.5,0,0,0
301,Walker, Mr. William Anderson,First,47.0,36967,Male,,34.0208,0,0,0
302,Ward, Miss. Anna,First,35.0,PC 17755,Female,,512.3292,1,0,0
303,Warren, Mr. Frank Manley,First,64.0,110813,Male,,75.25,0,1,0
304,Warren, Mrs. Frank Manley (Anna Sophia Atkinson),First,60.0,110813,Female,,75.25,1,1,0
305,Weir, Col. John,First,60.0,113800,Male,,26.55,0,0,0
306,White, Mr. Percival Wayland,First,54.0,35281,Male,,77.2875,0,0,1
307,White, Mr. Richard Frasar,First,21.0,35281,Male,,77.2875,0,0,1
